trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
666,False,"{'a': 0.5, 'e': 0.2635970207267379}",25,6,-35.186293181156095,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 1}",1
667,False,"{'a': 0.5, 'e': 0.26306982668528445}",20,15,1.0620876762161244,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
668,False,"{'a': 0.5, 'e': 0.2625436870319139}",25,13,-2.6373716411964008,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.26201859965785}",25,15,16.497456378467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.26149456245853436}",25,8,-0.5027860218254874,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.26097157333361726}",20,0,3.627022072685182,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
672,False,"{'a': 0.5, 'e': 0.26044963018695005}",20,10,4.2727376141215405,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
673,False,"{'a': 0.5, 'e': 0.25992873092657615}",20,12,2.3918840410156004,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.25940887346472297}",25,9,-6.718039142447984,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
675,False,"{'a': 0.5, 'e': 0.25889005571779355}",25,8,30.293699912728226,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.25837227560635795}",20,16,6.1763393821066686,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.25785553105514525}",20,8,23.726673529146712,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.25733981999303496}",30,17,-29.64128670810304,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
679,False,"{'a': 0.5, 'e': 0.2568251403530489}",25,0,14.205347472965308,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
680,False,"{'a': 0.5, 'e': 0.2563114900723428}",25,12,23.08009176623245,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.25579886709219807}",20,1,-6.707694306500924,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.2552872693580137}",20,9,-34.34960849796431,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
683,False,"{'a': 0.5, 'e': 0.25477669481929766}",25,11,23.652254215381127,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
684,False,"{'a': 0.5, 'e': 0.25426714142965906}",20,10,3.8222479586656393,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
685,False,"{'a': 0.5, 'e': 0.25375860714679976}",20,9,10.506359847748707,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.25325108993250617}",25,3,28.343212896858784,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.25274458775264114}",20,12,15.016618006055536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
688,False,"{'a': 0.5, 'e': 0.25223909857713583}",25,12,-2.283740441303392,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.25173462037998157}",20,6,-32.360705880765494,"{0: 11, 1: 0, 2: 1, 3: 2, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.2512311511392216}",25,18,14.500216412853767,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.25072868883694316}",30,16,2.0943816655318592,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.2502272314592693}",30,11,27.5699252006995,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
693,False,"{'a': 0.5, 'e': 0.24972677699635074}",20,0,16.089450444584642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
694,False,"{'a': 0.5, 'e': 0.24922732344235804}",20,2,8.71315194871598,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.24872886879547332}",20,10,6.003554031668723,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.24823141105788238}",20,7,16.43201779134005,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.2477349482357666}",25,8,-45.963243513643846,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
698,False,"{'a': 0.5, 'e': 0.24723947833929508}",20,10,-21.70931404287936,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
699,False,"{'a': 0.5, 'e': 0.2467449993826165}",25,8,-54.51379587052957,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
700,False,"{'a': 0.5, 'e': 0.24625150938385126}",30,15,14.172656466525236,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.24575900636508355}",25,9,15.248844030351618,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.2452674883523534}",20,0,-3.788549890840799,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
703,False,"{'a': 0.5, 'e': 0.24477695337564867}",25,13,13.4498216255941,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.24428739946889738}",25,3,-12.227473229719111,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
705,False,"{'a': 0.5, 'e': 0.24379882466995959}",25,14,-24.824435271893595,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
706,False,"{'a': 0.5, 'e': 0.24331122702061966}",20,14,12.59139340137593,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.24282460456657842}",25,10,-72.67828916771433,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 1}",1
708,False,"{'a': 0.5, 'e': 0.24233895535744526}",20,5,23.0943471418497,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.24185427744673038}",20,2,20.272874467565117,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
710,False,"{'a': 0.5, 'e': 0.24137056889183692}",30,13,26.533395949475,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.24088782775405324}",25,13,9.934251510290132,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.24040605209854513}",20,0,-51.11103355219312,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
713,False,"{'a': 0.5, 'e': 0.23992523999434806}",25,0,38.73150019196291,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
714,False,"{'a': 0.5, 'e': 0.23944538951435934}",20,13,9.842105467251457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.5, 'e': 0.23896649873533063}",20,5,26.36515168807994,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.23848856573785998}",30,0,-6.488929782031733,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
717,False,"{'a': 0.5, 'e': 0.23801158860638424}",20,15,9.49618884871426,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.23753556542917148}",20,11,7.604226332309988,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.23706049429831313}",30,12,27.929649751291507,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.23658637330971652}",20,11,16.15533568715104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.2361132005630971}",25,8,-22.944870378927487,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 1}",1
722,False,"{'a': 0.5, 'e': 0.23564097416197088}",20,11,3.4154142875696305,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
723,False,"{'a': 0.5, 'e': 0.23516969221364695}",20,0,-23.18298144269865,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
724,False,"{'a': 0.5, 'e': 0.23469935282921964}",25,18,14.139789808341718,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.2342299541235612}",20,11,13.385896989427314,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.2337614942153141}",25,20,7.962255960951333,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.23329397122688345}",25,19,4.698728848362094,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.2328273832844297}",20,0,-31.2436194122135,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
729,False,"{'a': 0.5, 'e': 0.23236172851786083}",20,16,9.117525873975271,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.2318970050608251}",20,16,6.919449847907003,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.23143321105070347}",25,11,14.246456034667714,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
732,False,"{'a': 0.5, 'e': 0.23097034462860205}",30,9,-2.085501778783062,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
733,False,"{'a': 0.5, 'e': 0.23050840393934485}",30,5,-16.154354836589313,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.23004738713146616}",25,3,24.756070689600005,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.2295872923572032}",20,1,8.100066579665969,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
736,False,"{'a': 0.5, 'e': 0.22912811777248882}",20,13,1.2613220647249075,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
737,False,"{'a': 0.5, 'e': 0.22866986153694382}",30,16,8.300922622830482,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.5, 'e': 0.22821252181386995}",20,10,-24.99032335599999,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
739,False,"{'a': 0.5, 'e': 0.2277560967702422}",30,13,27.736649573102383,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.5, 'e': 0.22730058457670171}",25,5,-26.736612345315955,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
741,False,"{'a': 0.5, 'e': 0.22684598340754833}",25,17,16.92295080832337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.5, 'e': 0.22639229144073322}",20,0,10.865913685449277,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
743,False,"{'a': 0.5, 'e': 0.22593950685785175}",20,8,10.215600295610386,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
744,False,"{'a': 0.5, 'e': 0.22548762784413606}",20,14,-29.51082365496584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
745,False,"{'a': 0.5, 'e': 0.22503665258844777}",35,16,12.412825388225784,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
746,False,"{'a': 0.5, 'e': 0.2245865792832709}",25,0,3.992292747484795,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
747,False,"{'a': 0.5, 'e': 0.22413740612470434}",30,0,34.17077402142701,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
748,False,"{'a': 0.5, 'e': 0.22368913131245494}",25,17,15.454047300391467,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.5, 'e': 0.22324175304983002}",20,6,-2.8669692205320123,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
750,False,"{'a': 0.5, 'e': 0.22279526954373036}",20,5,-41.31662646093888,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
751,False,"{'a': 0.5, 'e': 0.2223496790046429}",20,0,-2.886611159469777,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
752,False,"{'a': 0.5, 'e': 0.2219049796466336}",20,11,2.7632120211421363,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.5, 'e': 0.22146116968734034}",30,0,-90.41726353084606,"{0: 24, 1: 1, 2: 2, 3: 1, 4: 2}",1
754,False,"{'a': 0.5, 'e': 0.22101824734796566}",25,11,14.588540603940316,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
755,False,"{'a': 0.5, 'e': 0.22057621085326973}",35,9,43.75863303417192,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.2201350584315632}",20,16,7.237958800268635,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.21969478831470007}",20,9,-0.9653127576629386,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.21925539873807068}",20,13,17.49864866199116,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.21881688794059453}",20,5,2.0281102554588357,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.21837925416471335}",35,20,2.500488988089316,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
761,False,"{'a': 0.5, 'e': 0.2179424956563839}",20,5,28.708585063278164,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.21750661066507115}",30,4,-0.23159133476782068,"{0: 22, 1: 1, 2: 3, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.217071597443741}",25,0,-31.900305447571583,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
764,False,"{'a': 0.5, 'e': 0.21663745424885353}",30,12,31.722717272046626,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.2162041793403558}",30,23,11.1194475088798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.2157717709816751}",20,16,6.28135329389624,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.5, 'e': 0.21534022743971173}",30,13,29.04715782159889,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.21490954698483233}",25,15,21.736012727712765,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.21447972789086264}",25,12,21.474964890532632,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.21405076843508092}",20,5,5.0365769518452925,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.21362266689821077}",20,6,20.18358431069808,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.21319542156441434}",20,10,4.565238110492089,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.21276903072128553}",25,11,14.075897828864456,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.21234349265984295}",20,7,23.652417372018924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.21191880567452326}",20,10,-23.055588491914715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
776,False,"{'a': 0.5, 'e': 0.21149496806317422}",25,15,1.454969435013776,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.21107197812704787}",25,15,-8.774266836452846,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.21064983417079378}",30,20,17.33984496340609,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.21022853450245219}",30,7,-6.0918896098955635,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.5, 'e': 0.2098080774334473}",30,0,-3.856974635612252,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
781,False,"{'a': 0.5, 'e': 0.20938846127858038}",25,14,23.937532676245468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.5, 'e': 0.20896968435602323}",25,8,23.046405129499746,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.20855174498731116}",25,15,21.52827968111538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.20813464149733654}",25,15,-2.2347227943488805,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.2077183722143419}",20,15,10.150472909565597,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.20730293546991319}",20,8,23.115912357915903,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.20688832959897335}",25,3,13.326811340680214,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.20647455293977543}",20,11,3.8088083306604883,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.20606160383389588}",25,12,13.948461042261046,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.5, 'e': 0.20564948062622807}",20,14,12.56913426181437,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.20523818166497562}",30,24,9.977608598196072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.20482770530164568}",30,20,7.132980629128339,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.20441804989104237}",20,2,5.106012760262163,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.2040092137912603}",25,13,-10.010267869289313,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.20360119536367777}",25,17,14.957515117197122,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.2031939929729504}",35,7,49.90884986368157,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.20278760498700452}",20,1,20.57733911896009,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.20238202977703051}",30,4,20.225726380496486,"{0: 24, 1: 0, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.20197726571747643}",30,18,10.639050342462227,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.2015733111860415}",25,11,5.9217512294495895,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.2011701645636694}",30,20,4.718217623431622,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
802,False,"{'a': 0.5, 'e': 0.20076782423454206}",25,9,24.397626235408552,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.20036628858607297}",20,11,4.850852780563661,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.19996555600890084}",25,0,31.366402230658935,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
805,False,"{'a': 0.5, 'e': 0.19956562489688304}",20,10,7.134285653762945,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.19916649364708927}",20,11,-7.525357441572171,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.19876816065979508}",20,14,10.082540468470768,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.1983706243384755}",30,6,20.968046076956824,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.19797388308979855}",25,13,6.631055398777122,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
810,False,"{'a': 0.5, 'e': 0.19757793532361895}",30,7,16.717559458034007,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
811,False,"{'a': 0.5, 'e': 0.19718277945297172}",20,16,8.068003006357348,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.19678841389406576}",20,9,12.695520737388694,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.19639483706627764}",25,0,19.036252398671014,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
814,False,"{'a': 0.5, 'e': 0.19600204739214508}",25,10,-24.790710855946372,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
815,False,"{'a': 0.5, 'e': 0.19561004329736079}",25,8,15.533453209404115,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.19521882321076606}",25,15,4.273459388696803,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.19482838556434454}",20,14,11.337235457544699,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.19443872879321583}",20,8,11.031771188131593,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.1940498513356294}",30,17,21.995993884989797,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.19366175163295815}",25,7,29.965592715345586,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.19327442812969223}",25,7,32.05768573959952,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.19288787927343284}",25,7,-35.1133055658168,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
823,False,"{'a': 0.5, 'e': 0.19250210351488597}",25,13,20.033733854201017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.19211709930785623}",20,10,19.269417925277093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.1917328651092405}",25,6,5.308046877615244,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.191349399379022}",20,8,18.890042702662846,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.19096670058026396}",25,12,21.787860511699943,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.19058476717910344}",30,19,7.460145227303246,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.19020359764474523}",30,0,21.84169712039978,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
830,False,"{'a': 0.5, 'e': 0.18982319044945575}",30,18,20.840837662975886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.18944354406855685}",20,14,7.706617337586892,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.18906465698041972}",30,24,12.392635220690037,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.18868652766645888}",20,6,22.464163984506996,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.18830915461112596}",20,0,14.047066949819408,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
835,False,"{'a': 0.5, 'e': 0.1879325363019037}",20,3,14.51441707888085,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.1875566712292999}",20,0,-19.143623088139798,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",0
837,False,"{'a': 0.5, 'e': 0.1871815578868413}",20,0,-54.082966713885625,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
838,False,"{'a': 0.5, 'e': 0.1868071947710676}",20,12,-1.9692942152795172,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.1864335803815255}",20,9,-3.963561783147745,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.18606071322076242}",25,11,28.645805878856248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.1856885917943209}",30,16,26.17598930542164,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.5, 'e': 0.18531721461073228}",20,12,-4.710555026228672,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.1849465801815108}",20,5,28.730180828447242,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.18457668702114777}",25,8,8.465176899272882,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
845,False,"{'a': 0.5, 'e': 0.1842075336471055}",25,3,30.86897736829393,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.18383911857981128}",25,18,15.049760094283052,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.18347144034265164}",20,9,19.868257412094984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.18310449746196636}",25,0,-88.86862388502753,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
849,False,"{'a': 0.5, 'e': 0.1827382884670424}",20,2,25.960112433839726,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.18237281189010832}",25,11,8.869903705152716,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
